OSM_tag;OSM_path;OSM_description;FS_candidates;FS_scores;FS_tag_GPT;OSM_full_description;FS_manual_path;FS_manual_tag;correct;new_correct;OSM_main;OSM_main_sub
station;railway > stations stops > station;Railway passenger and/or cargo station. Use in addition to public_transport=station.;['public transportation', 'train', 'light rail station', 'transportation service', 'rail station', 'metro station', 'tram station', 'bus line', 'transport hub', 'bus station', 'travel transportation', 'shipping freight material transportation service', 'bus stop', 'port', 'fuel station', 'taxi', 'street', 'airport tram station', 'charter bus', 'taxi stand'];[0.6083683967590332, 0.6012018918991089, 0.5796314477920532, 0.5306208729743958, 0.5280624032020569, 0.5241732597351074, 0.50730961561203, 0.4824962019920349, 0.46321767568588257, 0.4546424448490143, 0.45261991024017334, 0.43430134654045105, 0.4329816699028015, 0.4314514994621277, 0.42726051807403564, 0.41766974329948425, 0.40832144021987915, 0.4067336320877075, 0.4025155305862427, 0.3995199203491211];rail station;Railway passenger and/or cargo station. Use in addition to public_transport=station.;travel transportation > transport hub > rail station;rail station;1;1;railway;railway > stations stops
stop;railway > stations stops > stop;Marks the position where trains stop at a station. It should be added as a node on a railway=rail way.;['light rail station', 'rail station', 'tram station', 'metro station', 'train', 'bus stop', 'intersection', 'airport tram station', 'taxi stand', 'bus line', 'transport hub', 'public transportation', 'bus station', 'bike trail', 'border crossing', 'airport', 'truck stop', 'fuel station', 'rental car location', 'transportation service'];[0.6337712407112122, 0.5192092061042786, 0.4877728819847107, 0.4741790294647217, 0.40410906076431274, 0.38805824518203735, 0.3816595673561096, 0.3664899468421936, 0.3541821241378784, 0.34521910548210144, 0.34414997696876526, 0.33506202697753906, 0.32323122024536133, 0.30184993147850037, 0.28680849075317383, 0.2863202691078186, 0.2826348543167114, 0.26633232831954956, 0.2620562016963959, 0.26148176193237305];rail station;Marks the position where trains stop at a station. It should be added as a node on a railway=rail way.;travel transportation > transport hub > rail station;rail station;1;1;railway;railway > stations stops
subway entrance;railway > stations stops > subway entrance;The entrance to a subway station, usually going from surface to underground.;['metro station', 'rail station', 'light rail station', 'tram station', 'public transportation', 'airport tram station', 'tunnel', 'train', 'platform', 'street', 'bus station', 'bus stop', 'cable car', 'transportation service', 'transport hub', 'airport terminal', 'taxi stand', 'bus line', 'marine terminal', 'police station'];[0.6631124019622803, 0.48098570108413696, 0.48096805810928345, 0.4522935748100281, 0.4299771785736084, 0.38686037063598633, 0.37973618507385254, 0.35153958201408386, 0.32923009991645813, 0.3090932369232178, 0.3088948726654053, 0.2907606363296509, 0.28583386540412903, 0.2826862931251526, 0.2825232148170471, 0.2763051390647888, 0.2695838212966919, 0.26061657071113586, 0.25716543197631836, 0.25281575322151184];metro station;The entrance to a subway station, usually going from surface to underground.;travel transportation > transport hub > metro station;metro station;1;1;railway;railway > stations stops
tram stop;railway > stations stops > tram stop;A tram stop is a place where a passenger can embark / disembark a tram.;['tram station', 'airport tram station', 'light rail station', 'rail station', 'public transportation', 'metro station', 'airport gate', 'bus stop', 'train', 'intersection', 'platform', 'airport', 'bus station', 'transportation service', 'taxi', 'bus line', 'cable car', 'taxi stand', 'truck stop', 'parking'];[0.6887270212173462, 0.6254054307937622, 0.5844228267669678, 0.5252562761306763, 0.44612354040145874, 0.44249674677848816, 0.400765061378479, 0.39916256070137024, 0.39458900690078735, 0.3849048614501953, 0.36716917157173157, 0.3619381785392761, 0.3530465364456177, 0.3437590003013611, 0.32592707872390747, 0.319435715675354, 0.3162855803966522, 0.31458696722984314, 0.30694982409477234, 0.30050724744796753];tram station;A tram stop is a place where a passenger can embark / disembark a tram.;travel transportation > transport hub > tram station;tram station;1;1;railway;railway > stations stops
buffer stop;railway > infrastructure > buffer stop;Stops the train at the end of a track. See buffer stop.;['light rail station', 'rail station', 'tram station', 'train', 'intersection', 'truck stop', 'bus stop', 'public transportation', 'taxi stand', 'rest area', 'bus line', 'platform', 'airport tram station', 'construction', 'border crossing', 'racecourse', 'metro station', 'airport terminal', 'bus station', 'running track'];[0.5028409957885742, 0.45308369398117065, 0.42432868480682373, 0.35347431898117065, 0.34592658281326294, 0.32703983783721924, 0.3034740090370178, 0.29099541902542114, 0.2879727780818939, 0.28222721815109253, 0.27807360887527466, 0.2708854675292969, 0.2705182433128357, 0.2692381739616394, 0.2647499144077301, 0.25907063484191895, 0.258858323097229, 0.2570706307888031, 0.2553572356700897, 0.24833083152770996];platform;Stops the train at the end of a track. See buffer stop.;travel transportation > train;train;0;0;railway;railway > infrastructure
crossing;railway > infrastructure > crossing;A point where pedestrians may cross.;['border crossing', 'road', 'train', 'intersection', 'public transportation', 'light rail station', 'pedestrian plaza', 'tram station', 'metro station', 'travel transportation', 'bus line', 'rail station', 'street', 'bridge', 'transportation service', 'cable car', 'platform', 'transport hub', 'bus station', 'airport terminal'];[0.6093658208847046, 0.5771503448486328, 0.5294419527053833, 0.49977365136146545, 0.4616779088973999, 0.45552998781204224, 0.4466084837913513, 0.43047529458999634, 0.4128783941268921, 0.3998425006866455, 0.39596205949783325, 0.38824719190597534, 0.3789931535720825, 0.36825674772262573, 0.36733072996139526, 0.3469482958316803, 0.3434177041053772, 0.33731260895729065, 0.33084964752197266, 0.31855589151382446];intersection;A point where pedestrians may cross.;travel transportation > road > intersection;intersection;1;1;railway;railway > infrastructure
derail;railway > infrastructure > derail;A device used to prevent fouling of a rail track by unauthorized movements of trains or unattended rolling stock. See Derail (railroad).;['train', 'towing service', 'rail station', 'public transportation', 'light rail station', 'tram station', 'metro station', 'running track', 'travel transportation', 'transportation service', 'go kart track', 'ski trail', 'shipping freight material transportation service', 'track', 'moving target', 'road', 'logging service', 'border crossing', 'bus station', 'security safety'];[0.4063928723335266, 0.3759652376174927, 0.37146449089050293, 0.3517218828201294, 0.3422597646713257, 0.3356974422931671, 0.3301119804382324, 0.30113229155540466, 0.3010815978050232, 0.28590521216392517, 0.279830664396286, 0.26848965883255005, 0.2663724422454834, 0.2661604881286621, 0.26436683535575867, 0.2640652358531952, 0.263132780790329, 0.26230600476264954, 0.2607407569885254, 0.2586849629878998];travel transportation;A device used to prevent fouling of a rail track by unauthorized movements of trains or unattended rolling stock. See Derail (railroad).;travel transportation > train;train;0;0;railway;railway > infrastructure
level crossing;railway > infrastructure > level crossing;A point where rails and roads cross.;['intersection', 'border crossing', 'train', 'light rail station', 'tram station', 'metro station', 'bridge', 'bus line', 'cable car', 'street', 'public transportation', 'transport hub', 'construction', 'bike trail', 'rail station', 'ski trail', 'road', 'tunnel', 'platform', 'hiking trail'];[0.5696004629135132, 0.538032591342926, 0.4794309735298157, 0.46818000078201294, 0.4438297748565674, 0.4329531192779541, 0.42242634296417236, 0.4155980944633484, 0.40411990880966187, 0.35777467489242554, 0.35273489356040955, 0.3473724126815796, 0.34531813859939575, 0.33779919147491455, 0.32060182094573975, 0.3169597387313843, 0.3071059286594391, 0.2996698021888733, 0.299564927816391, 0.29371294379234314];intersection;A point where rails and roads cross.;travel transportation > road > intersection;intersection;1;1;railway;railway > infrastructure
railway crossing;railway > infrastructure > railway crossing;Crossing rails with no interconnection.;['train', 'border crossing', 'intersection', 'light rail station', 'tram station', 'metro station', 'public transportation', 'cable car', 'rail station', 'bus line', 'bridge', 'transport hub', 'transportation service', 'construction', 'travel transportation', 'airport tram station', 'airport terminal', 'tunnel', 'shipping freight material transportation service', 'go kart track'];[0.5631308555603027, 0.5386409759521484, 0.5138760209083557, 0.4834480881690979, 0.43937528133392334, 0.42057380080223083, 0.4038763642311096, 0.3950592279434204, 0.38341087102890015, 0.3587445616722107, 0.350085586309433, 0.3355354964733124, 0.312200665473938, 0.3115321397781372, 0.303510457277298, 0.29720062017440796, 0.2937680184841156, 0.27562659978866577, 0.27128252387046814, 0.267875611782074];intersection;Crossing rails with no interconnection.;travel transportation > road > intersection;intersection;1;1;railway;railway > infrastructure
roundhouse;railway > infrastructure > roundhouse;A semicircular building with many stalls for servicing engines.;['construction', 'train', 'stable', 'metro station', 'street', 'tunnel', 'light rail station', 'platform', 'engineer', 'taxi stand', 'tram station', 'public transportation', 'fuel station', 'housing development', 'carpet flooring contractor', 'transport hub', 'town hall', 'bridge', 'city hall', 'residential building'];[0.3998374938964844, 0.3853417634963989, 0.37187838554382324, 0.3649880886077881, 0.35981643199920654, 0.34286296367645264, 0.3402082324028015, 0.33569371700286865, 0.31572645902633667, 0.3148212432861328, 0.31248974800109863, 0.31175321340560913, 0.30563005805015564, 0.30556029081344604, 0.3029838800430298, 0.2998065948486328, 0.2994617223739624, 0.2989151179790497, 0.2952711880207062, 0.2934934198856354];train;A semicircular building with many stalls for servicing engines.;travel transportation;travel transportation;0;1;railway;railway > infrastructure
signal;railway > infrastructure > signal;Any kind of railway signal.;['train', 'light rail station', 'metro station', 'public transportation', 'tram station', 'transport hub', 'bus line', 'radio station', 'rail station', 'construction', 'airport terminal', 'transportation service', 'cable car', 'airport tram station', 'taxi stand', 'go kart track', 'street', 'border crossing', 'shipping freight material transportation service', 'running track'];[0.5430798530578613, 0.5078350901603699, 0.4702998101711273, 0.4144541621208191, 0.39379215240478516, 0.3504539132118225, 0.34078842401504517, 0.3383171558380127, 0.33724281191825867, 0.3247106671333313, 0.3089604079723358, 0.3069942593574524, 0.3040759563446045, 0.2968823313713074, 0.29572898149490356, 0.28431573510169983, 0.2730944752693176, 0.2689491808414459, 0.26868557929992676, 0.2649768888950348];train;Any kind of railway signal.;travel transportation > train;train;1;1;railway;railway > infrastructure
switch;railway > infrastructure > switch;Full connections between railways (aka 'points').;['train', 'light rail station', 'metro station', 'public transportation', 'border crossing', 'rail station', 'bus line', 'tram station', 'transport hub', 'transportation service', 'bus station', 'cable car', 'travel transportation', 'intersection', 'go kart track', 'bus stop', 'tourist information service', 'street', 'tunnel', 'taxi stand'];[0.5286668539047241, 0.47336545586586, 0.4512084722518921, 0.4426879286766052, 0.4158198833465576, 0.39724528789520264, 0.38405144214630127, 0.37270158529281616, 0.33710959553718567, 0.3367995619773865, 0.3339580297470093, 0.3176111578941345, 0.31738054752349854, 0.306926429271698, 0.3000906705856323, 0.2995629608631134, 0.2964208722114563, 0.2864358425140381, 0.27621281147003174, 0.27076056599617004];train;Full connections between railways (aka 'points').;travel transportation;travel transportation;0;1;railway;railway > infrastructure
tram level crossing;railway > infrastructure > tram level crossing;A point where trams and roads cross.;['tram station', 'intersection', 'airport tram station', 'metro station', 'border crossing', 'light rail station', 'train', 'bus line', 'public transportation', 'cable car', 'bridge', 'platform', 'street', 'ski trail', 'rail station', 'tunnel', 'transport hub', 'canal lock', 'running track', 'bike trail'];[0.6391575336456299, 0.5281792879104614, 0.5032755136489868, 0.4554218351840973, 0.4498085379600525, 0.4489234685897827, 0.41491830348968506, 0.40034061670303345, 0.38556966185569763, 0.3617916703224182, 0.3540017604827881, 0.3461418151855469, 0.32224971055984497, 0.3174610137939453, 0.27908653020858765, 0.2790694534778595, 0.2776724398136139, 0.2736425995826721, 0.2728046178817749, 0.27087584137916565];intersection;A point where trams and roads cross.;travel transportation > road > intersection;intersection;1;1;railway;railway > infrastructure
traverser;railway > infrastructure > traverser;These are used for changing trains between railways. Also known as transfer table.;['train', 'public transportation', 'travel transportation', 'light rail station', 'rail station', 'transportation service', 'metro station', 'border crossing', 'tram station', 'boat ferry', 'transport hub', 'mover', 'shipping freight material transportation service', 'bus station', 'cable car', 'taxi', 'bus line', 'tourist information service', 'taxi stand', 'intersection'];[0.6120555400848389, 0.49146199226379395, 0.46765249967575073, 0.45134592056274414, 0.44510045647621155, 0.4374896287918091, 0.4114520251750946, 0.40907368063926697, 0.40903323888778687, 0.40395388007164, 0.3993874788284302, 0.3780805766582489, 0.3645752966403961, 0.35658031702041626, 0.3362497389316559, 0.32874321937561035, 0.3188329041004181, 0.3153124451637268, 0.3132024109363556, 0.3048904836177826];transportation service;These are used for changing trains between railways. Also known as transfer table.;travel transportation > train;train;0;0;railway;railway > infrastructure
turntable;railway > infrastructure > turntable;These are used for changing the direction that part of a train is pointing in.;['light rail station', 'train', 'go kart track', 'rail station', 'transport hub', 'metro station', 'tram station', 'moving target', 'public transportation', 'bus line', 'intersection', 'marine terminal', 'travel transportation', 'running track', 'border crossing', 'track', 'boat ferry', 'street', 'bus station', 'transportation service'];[0.4067579209804535, 0.38789838552474976, 0.3517765402793884, 0.31330710649490356, 0.31136155128479004, 0.2949525713920593, 0.27951011061668396, 0.27806422114372253, 0.2727435529232025, 0.2705581486225128, 0.25792592763900757, 0.25696244835853577, 0.2534823715686798, 0.2515135109424591, 0.24174100160598755, 0.23660877346992493, 0.23490455746650696, 0.2292144000530243, 0.22479307651519775, 0.2238362431526184];transportation service;These are used for changing the direction that part of a train is pointing in.;travel transportation > train;train;0;0;railway;railway > infrastructure
ventilation shaft;railway > infrastructure > ventilation shaft;A structure that allows ventilation in underground tunnels;['tunnel', 'metro station', 'cave', 'bridge', 'public transportation', 'train', 'well', 'windmill', 'platform', 'light rail station', 'street', 'construction', 'fire station', 'airport terminal', 'structure', 'transport hub', 'city hall', 'transportation service', 'airport tram station', 'running track'];[0.4896146059036255, 0.4677984118461609, 0.35788142681121826, 0.3481375575065613, 0.3206600546836853, 0.3041648864746094, 0.3035074472427368, 0.2959898114204407, 0.27757585048675537, 0.26789945363998413, 0.2633095383644104, 0.2599131166934967, 0.2593006193637848, 0.25417792797088623, 0.25129270553588867, 0.24518489837646484, 0.2363644242286682, 0.23060286045074463, 0.23059499263763428, 0.22663307189941406];tunnel;A structure that allows ventilation in underground tunnels;landmarks outdoors > tunnel;tunnel;1;1;railway;railway > infrastructure
wash;railway > infrastructure > wash;A railroad carriage/car wash;['laundromat', 'laundry service', 'car wash detail', 'train', 'dry cleaner', 'boat ferry', 'port', 'shipping freight material transportation service', 'light rail station', 'tram station', 'public transportation', 'metro station', 'upholstery service', 'professional cleaning service', 'logging service', 'tunnel', 'floating market', 'textiles store', 'transportation service', 'canal'];[0.47213539481163025, 0.447709858417511, 0.4168776273727417, 0.38884443044662476, 0.3458428382873535, 0.33229777216911316, 0.2876109480857849, 0.2874307930469513, 0.2774412930011749, 0.26360660791397095, 0.26127034425735474, 0.2604193687438965, 0.25629356503486633, 0.2528465986251831, 0.2502053380012512, 0.2428351640701294, 0.24273747205734253, 0.24266785383224487, 0.23901689052581787, 0.23366287350654602];car wash detail;A railroad carriage/car wash;business professional services > automotive service > car wash detail;car wash detail;1;1;railway;railway > infrastructure
water crane;railway > infrastructure > water crane;A structure to deliver water to steam locomotives;['boat ferry', 'boat launch', 'train', 'metro station', 'public transportation', 'dam', 'well', 'reservoir', 'tunnel', 'port', 'canal lock', 'floating market', 'utility company', 'pier', 'construction', 'canal', 'windmill', 'marine terminal', 'power plant', 'canoe kayak rental'];[0.4136798083782196, 0.3925435543060303, 0.38293665647506714, 0.36685270071029663, 0.3506384789943695, 0.34985387325286865, 0.3489174246788025, 0.3393920063972473, 0.3358776271343231, 0.3235150873661041, 0.32131364941596985, 0.31959474086761475, 0.3194274306297302, 0.317893922328949, 0.3068896532058716, 0.2923716902732849, 0.29179513454437256, 0.285855233669281, 0.28126972913742065, 0.2794343829154968];dam;A structure to deliver water to steam locomotives;travel transportation > train;train;0;0;railway;railway > infrastructure
bicycle;route > bicycle;Cycle routes or bicycles route are named, numbered or otherwise signed. May go along roads, trails or dedicated cycle paths;['bike trail', 'hiking trail', 'bike rental', 'bus line', 'ski trail', 'track', 'intersection', 'train', 'general travel', 'transport hub', 'road', 'bicycle store', 'tour provider', 'street', 'race track', 'bridge', 'toll plaza', 'cable car', 'border crossing', 'skate park'];[0.6719543933868408, 0.4642491936683655, 0.4318327307701111, 0.4192841053009033, 0.41767436265945435, 0.3679874539375305, 0.36370840668678284, 0.3614010214805603, 0.34228309988975525, 0.32957932353019714, 0.3209419846534729, 0.3054594099521637, 0.2948014736175537, 0.29088887572288513, 0.28242069482803345, 0.28093546628952026, 0.28090524673461914, 0.2608296871185303, 0.2586609125137329, 0.2585156559944153];bike trail;Cycle routes or bicycles route are named, numbered or otherwise signed. May go along roads, trails or dedicated cycle paths;landmarks outdoors > bike trail;bike trail;1;1;route;route > bicycle
bus;route > bus;The route a public bus service takes. See Buses.;['bus line', 'public transportation', 'charter bus', 'bus station', 'transportation service', 'street', 'tour provider', 'tourist information service', 'bus stop', 'train', 'airport service', 'travel transportation', 'general travel', 'intersection', 'light rail station', 'transport hub', 'shipping freight material transportation service', 'public relations firm', 'construction', 'travel agency'];[0.8120459318161011, 0.6072286367416382, 0.5961965918540955, 0.45244961977005005, 0.44796082377433777, 0.44434189796447754, 0.4311485290527344, 0.4291565716266632, 0.42527735233306885, 0.42329737544059753, 0.42077767848968506, 0.407001793384552, 0.3991193175315857, 0.3986334800720215, 0.39622563123703003, 0.37379539012908936, 0.3669663667678833, 0.3602558374404907, 0.3562205135822296, 0.3520616292953491];bus line;The route a public bus service takes. See Buses.;travel transportation > transportation service > public transportation > bus line;bus line;1;1;route;route > bus
canoe;route > canoe;Signed route for canoeing through a waterway.;['canal', 'canal lock', 'boat launch', 'hiking trail', 'bike trail', 'boat ferry', 'bridge', 'river', 'canoe kayak rental', 'tunnel', 'bus line', 'ski trail', 'boat rental', 'pier', 'rafting outfitter', 'train', 'sailing club', 'floating market', 'waterfront', 'intersection'];[0.5420448780059814, 0.4835335612297058, 0.4634592831134796, 0.42380377650260925, 0.4184766709804535, 0.4008299708366394, 0.3919297456741333, 0.3897739052772522, 0.3793882727622986, 0.3787771463394165, 0.37274086475372314, 0.36627477407455444, 0.34566232562065125, 0.34097903966903687, 0.33455148339271545, 0.33342236280441284, 0.3325778841972351, 0.32910072803497314, 0.32038095593452454, 0.31404590606689453];canoe kayak rental;Signed route for canoeing through a waterway.;landmarks outdoors > river;river;0;0;route;route > canoe
detour;route > detour;Route for fixed detour routes. Examples are Bedarfsumleitung in Germany and uitwijkroute in the Netherlands;['transport hub', 'intersection', 'train', 'border crossing', 'bus line', 'cable car', 'travel transportation', 'street', 'bike trail', 'dutch restaurant', 'hiking trail', 'light rail station', 'airport gate', 'boat ferry', 'international airport', 'road', 'airport tram station', 'taxi stand', 'transportation service', 'airport service'];[0.40554964542388916, 0.37690168619155884, 0.3679279386997223, 0.33627045154571533, 0.2974650263786316, 0.29396528005599976, 0.2851983308792114, 0.2830237150192261, 0.28112056851387024, 0.27000439167022705, 0.26865455508232117, 0.26716601848602295, 0.26524561643600464, 0.2643299698829651, 0.25795361399650574, 0.2552327811717987, 0.24972647428512573, 0.24715656042099, 0.24132487177848816, 0.24108725786209106];travel transportation;Route for fixed detour routes. Examples are Bedarfsumleitung in Germany and uitwijkroute in the Netherlands;travel transportation > road;road;0;0;route;route > detour
ferry;route > ferry;The route a ferry takes from terminal to terminal Please make sure to add at least one node per tile (zoom level 12), better at least one every few km, so offline editors catch it with bbox requests.;['marine terminal', 'port', 'boat ferry', 'cruise', 'lighthouse', 'tour provider', 'bus line', 'taxi', 'boat rental', 'hiking trail', 'tunnel', 'tourist information service', 'bridge', 'toll plaza', 'bike trail', 'taxi stand', 'metro station', 'boat launch', 'platform', 'tram station'];[0.3400426506996155, 0.32027170062065125, 0.31451597809791565, 0.31310075521469116, 0.30665889382362366, 0.29044073820114136, 0.28396230936050415, 0.2760857045650482, 0.27595165371894836, 0.2729629576206207, 0.27202123403549194, 0.2696037292480469, 0.26942700147628784, 0.2678859233856201, 0.26416006684303284, 0.2609579563140869, 0.2574380934238434, 0.25510603189468384, 0.2535891532897949, 0.25065022706985474];boat ferry;The route a ferry takes from terminal to terminal Please make sure to add at least one node per tile (zoom level 12), better at least one every few km, so offline editors catch it with bbox requests.;travel transportation > boat ferry;boat ferry;1;1;route;route > ferry
foot;route > foot;Walking Route - is used for routes which are walkable without any limitations regarding fitness, equipment or weather conditions.;['hiking trail', 'bike trail', 'ski trail', 'outdoor supply store', 'athletic field', 'outdoor gym', 'great outdoors', 'mountain hut', 'ski chairlift', 'track', 'personal trainer', 'rock climbing spot', 'running track', 'bus line', 'recreation center', 'park', 'podiatrist', 'road', 'landmarks outdoors', 'ski chalet'];[0.6202613115310669, 0.48878830671310425, 0.46308183670043945, 0.4086397886276245, 0.3795456290245056, 0.37691354751586914, 0.3748018741607666, 0.36594679951667786, 0.3445797562599182, 0.3443138599395752, 0.3388859033584595, 0.3329147696495056, 0.3322557210922241, 0.3267625570297241, 0.3239053189754486, 0.31624114513397217, 0.3161541223526001, 0.3127041161060333, 0.3084065318107605, 0.3074703812599182];hiking trail;Walking Route - is used for routes which are walkable without any limitations regarding fitness, equipment or weather conditions.;travel transportation;travel transportation;0;0;route;route > foot
hiking;route > hiking;Hiking explains how to tag hiking routes.;['hiking trail', 'bike trail', 'ski trail', 'mountain hut', 'cable car', 'tour provider', 'great outdoors', 'rock climbing spot', 'outdoor supply store', 'tourist information service', 'river', 'scenic lookout', 'track', 'general travel', 'hill', 'landmarks outdoors', 'bridge', 'border crossing', 'park', 'hunting area'];[0.571599543094635, 0.5106815695762634, 0.42903223633766174, 0.41167062520980835, 0.3652206361293793, 0.34332090616226196, 0.33859485387802124, 0.3164011538028717, 0.3139161169528961, 0.30969685316085815, 0.30887895822525024, 0.30863484740257263, 0.30643561482429504, 0.3014904856681824, 0.2987910509109497, 0.29721131920814514, 0.2968382239341736, 0.27992305159568787, 0.27325326204299927, 0.27047064900398254];hiking trail;Hiking explains how to tag hiking routes.;landmarks outdoors > hiking trail;hiking trail;1;1;route;route > hiking
horse;route > horse;Riding routes;['bike trail', 'stable', 'equestrian facility', 'race track', 'hiking trail', 'racecourse', 'bus line', 'ski trail', 'train', 'track', 'intersection', 'farm', 'go kart track', 'running track', 'fair', 'transport hub', 'general travel', 'circus', 'border crossing', 'cable car'];[0.5244705080986023, 0.4789835810661316, 0.4698391556739807, 0.4697038531303406, 0.4601653218269348, 0.4373783469200134, 0.4168136715888977, 0.41219562292099, 0.39451834559440613, 0.381398469209671, 0.3677786886692047, 0.32654914259910583, 0.3158522844314575, 0.31433045864105225, 0.3122672438621521, 0.3081391453742981, 0.3077417016029358, 0.3061233162879944, 0.27567076683044434, 0.27556726336479187];equestrian facility;Riding routes;sports recreation > equestrian facility;equestrian facility;1;1;route;route > horse
inline skates;route > inline skates;Inline has more information on the subject.;['skating', 'skating rink', 'skate store', 'skate park', 'roller rink', 'ski trail', 'track', 'bus line', 'intersection', 'go kart track', 'hiking trail', 'hockey field', 'swimming', 'race track', 'hockey rink', 'running track', 'bike trail', 'snow sports', 'ski chairlift', 'ski resort area'];[0.5029095411300659, 0.3972077965736389, 0.382443904876709, 0.3594774901866913, 0.34410327672958374, 0.31374940276145935, 0.2953094244003296, 0.2930564284324646, 0.29252225160598755, 0.27854058146476746, 0.27349358797073364, 0.2600962817668915, 0.25562629103660583, 0.25431281328201294, 0.25405001640319824, 0.24615035951137543, 0.24505504965782166, 0.24271130561828613, 0.23914025723934174, 0.2330554872751236];skating;Inline has more information on the subject.;sports recreation > skating;skating;1;1;route;route > inline skates
light rail;route > light rail;Route of a light rail line.;['light rail station', 'bus line', 'intersection', 'train', 'bike trail', 'hiking trail', 'metro station', 'public transportation', 'lighthouse', 'tram station', 'border crossing', 'ski trail', 'street', 'construction', 'go kart track', 'airport service', 'track', 'cable car', 'transport hub', 'tourist information service'];[0.5440630316734314, 0.5179535150527954, 0.4245249629020691, 0.3927514851093292, 0.36063581705093384, 0.34259194135665894, 0.3374600112438202, 0.3258892893791199, 0.3191518187522888, 0.30466288328170776, 0.3021235167980194, 0.2952081859111786, 0.28802263736724854, 0.280056357383728, 0.2781811058521271, 0.27512043714523315, 0.2681884765625, 0.26383721828460693, 0.26332128047943115, 0.2541500926017761];light rail station;Route of a light rail line.;travel transportation > transport hub;transport hub;0;1;route;route > light rail
mtb;route > mtb;Mountain biking explains how to tag mtb routes.;['bike trail', 'hiking trail', 'ski trail', 'intersection', 'cable car', 'bridge', 'transport hub', 'hill', 'river', 'mountain hut', 'bus line', 'snow sports', 'ski resort area', 'bike rental', 'border crossing', 'tour provider', 'mountain', 'track', 'rock climbing spot', 'street'];[0.5222804546356201, 0.4023628830909729, 0.347140908241272, 0.3307044506072998, 0.3203272223472595, 0.3124319911003113, 0.310783326625824, 0.29820042848587036, 0.29699277877807617, 0.2805953621864319, 0.27996826171875, 0.2628924250602722, 0.24780142307281494, 0.24714969098567963, 0.2464873343706131, 0.2462451010942459, 0.2447243630886078, 0.24085134267807007, 0.23976033926010132, 0.23715610802173615];bike trail;Mountain biking explains how to tag mtb routes.;landmarks outdoors > bike trail;bike trail;1;1;route;route > mtb
piste;route > piste;Route of a piste (e.g., snowshoe or XC-Ski trails) in a winter sport area.;['ski trail', 'bike trail', 'ski resort area', 'snow sports', 'hiking trail', 'ski chairlift', 'ski chalet', 'ski lodge', 'skating rink', 'skating', 'track', 'skate park', 'board store', 'intersection', 'running track', 'ski store', 'bus line', 'hockey rink', 'pedestrian plaza', 'curling ice'];[0.6300867199897766, 0.5342739820480347, 0.5265786051750183, 0.4771392345428467, 0.46164143085479736, 0.4512719511985779, 0.4342043697834015, 0.43239790201187134, 0.42824357748031616, 0.397405207157135, 0.389902263879776, 0.3746897578239441, 0.3723074793815613, 0.35821855068206787, 0.34997689723968506, 0.3460905849933624, 0.3455321192741394, 0.3420889973640442, 0.3366968631744385, 0.3288794755935669];ski trail;Route of a piste (e.g., snowshoe or XC-Ski trails) in a winter sport area.;sports recreation > snow sports > ski resort area > ski trail;ski trail;1;1;route;route > piste
railway;route > railway;A sequence of railway ways, often named (e.g., Channel Tunnel). See Railways.;['train', 'tunnel', 'bus line', 'metro station', 'light rail station', 'public transportation', 'bridge', 'bike trail', 'hiking trail', 'ski trail', 'transport hub', 'transportation service', 'tram station', 'rail station', 'border crossing', 'cable car', 'tour provider', 'general travel', 'street', 'track'];[0.4722610116004944, 0.4211201071739197, 0.3785593509674072, 0.36531877517700195, 0.3548242151737213, 0.35253646969795227, 0.3155869245529175, 0.29751449823379517, 0.29085779190063477, 0.2805696427822113, 0.2779059112071991, 0.27726438641548157, 0.27597615122795105, 0.27041664719581604, 0.2692098021507263, 0.2633580267429352, 0.26231205463409424, 0.26029616594314575, 0.2576388120651245, 0.2558409571647644];train;A sequence of railway ways, often named (e.g., Channel Tunnel). See Railways.;travel transportation > train;train;1;1;route;route > railway
road;route > road;Can be used to map various road routes/long roads.;['intersection', 'bus line', 'bike trail', 'transport hub', 'street', 'hiking trail', 'train', 'road', 'ski trail', 'bridge', 'construction', 'public transportation', 'general travel', 'tourist information service', 'tour provider', 'building land surveyor', 'toll plaza', 'cable car', 'transportation service', 'border crossing'];[0.5093995928764343, 0.49720901250839233, 0.4704362452030182, 0.4521886110305786, 0.4434037208557129, 0.41123726963996887, 0.3946183919906616, 0.3705899119377136, 0.34996241331100464, 0.3479211926460266, 0.3375292122364044, 0.3280790448188782, 0.3212468922138214, 0.31872767210006714, 0.31719255447387695, 0.3118264973163605, 0.31118887662887573, 0.3095901310443878, 0.307216614484787, 0.3066408038139343];road;Can be used to map various road routes/long roads.;travel transportation > road;road;1;1;route;route > road
running;route > running;For running (jogging) routes.;['track', 'college track', 'running club', 'running track', 'bike trail', 'hiking trail', 'ski trail', 'running store', 'racecourse', 'race track', 'bus line', 'go kart track', 'athletic field', 'swimming', 'intersection', 'skating', 'soccer field', 'moving target', 'road', 'field'];[0.5369012355804443, 0.5192408561706543, 0.4996030032634735, 0.4964059591293335, 0.47198155522346497, 0.4413102865219116, 0.4188194274902344, 0.3786863088607788, 0.3736778497695923, 0.36431118845939636, 0.3302798867225647, 0.3275734782218933, 0.2840256989002228, 0.2795037627220154, 0.2791544198989868, 0.2571699917316437, 0.2553955316543579, 0.25232383608818054, 0.25070106983184814, 0.24458548426628113];running track;For running (jogging) routes.;sports recreation > running track;running track;1;1;route;route > running
