OSM_tag;OSM_full_description;OSM_path;FS_manual_path;FS_tag;mod_1_FI_tag;mod_1_FI_ss;mod_1_FI_correct;mod_2_FI_tag;mod_2_FI_ss;mod_2_FI_correct;mod_3_FI_tag;mod_3_FI_ss;mod_3_FI_correct;mod_4_FI_tag;mod_4_FI_ss;mod_4_FI_correct;mod_5_FI_tag;mod_5_FI_ss;mod_5_FI_correct;mod_6_FI_tag;mod_6_FI_ss;mod_6_FI_correct;mod_7_FI_tag;mod_7_FI_ss;mod_7_FI_correct;mod_8_FI_tag;mod_8_FI_ss;mod_8_FI_correct;mod_1_FID_tag;mod_1_FID_ss;mod_1_FID_correct;mod_2_FID_tag;mod_2_FID_ss;mod_2_FID_correct;mod_3_FID_tag;mod_3_FID_ss;mod_3_FID_correct;mod_4_FID_tag;mod_4_FID_ss;mod_4_FID_correct;mod_5_FID_tag;mod_5_FID_ss;mod_5_FID_correct;mod_6_FID_tag;mod_6_FID_ss;mod_6_FID_correct;mod_7_FID_tag;mod_7_FID_ss;mod_7_FID_correct;mod_8_FID_tag;mod_8_FID_ss;mod_8_FID_correct
union;An office of a trade union, an association of workers forming a bargaining unit.;office > union;community government > organization > labor union;labor union;labor union;0.6807255744934082;1;labor union;0.6130255460739136;1;labor union;0.600583553314209;1;labor union;0.5528107285499573;1;labor union;0.5724948048591614;1;labor union;0.6252193450927734;1;labor union;0.6542925238609314;1;labor union;0.624011218547821;1;labor union;0.7396607398986816;1;labor union;0.6086915731430054;1;labor union;0.6596056222915649;1;labor union;0.541398823261261;1;labor union;0.5784905552864075;1;labor union;0.6392155885696411;1;labor union;0.6573379635810852;1;labor union;0.6359688639640808;1
dry cleaning;Shop or kiosk offering a clothes dry cleaning service. The actual cleaning may be done elsewhere.;shop > others > dry cleaning;business professional services > health beauty service > dry cleaner;dry cleaner;laundry service;0.599038302898407;0;dry cleaner;0.647883415222168;1;dry cleaner;0.5735121369361877;1;laundry service;0.6562474966049194;0;laundry service;0.6894242167472839;0;laundry service;0.6683057546615601;0;laundry service;0.5422518253326416;0;laundry service;0.5994351506233215;0;dry cleaner;0.6432064771652222;1;laundromat;0.6698190569877625;0;dry cleaner;0.6273482441902161;1;laundry service;0.628352701663971;0;laundry service;0.7292158007621765;0;laundromat;0.7044536471366882;0;laundry service;0.582834005355835;0;laundry service;0.6288829445838928;0
bicycle wash;Clean a bicycle;amenity > transportation > bicycle wash;business professional services;business professional services;bike rental;0.520247757434845;0;car wash detail;0.557426929473877;0;car wash detail;0.5265714526176453;0;bike rental;0.38908201456069946;0;bike rental;0.6002922058105469;0;car wash detail;0.5794532299041748;0;car wash detail;0.4725377559661865;0;car wash detail;0.5220967531204224;0;bike rental;0.5490924715995789;0;dry cleaner;0.47006934881210327;0;car wash detail;0.5043914914131165;0;bike rental;0.40000754594802856;0;bike rental;0.5699693560600281;0;car wash detail;0.5351040959358215;0;dry cleaner;0.49569711089134216;0;dry cleaner;0.4813886880874634;0
payment centre;A non-bank place, where people can pay bills of public and private services and taxes.;amenity > financial > payment centre;business professional services > financial service;financial service;currency exchange;0.5057230591773987;0;check cashing service;0.418002724647522;0;collections service;0.48809605836868286;0;check cashing service;0.5984730124473572;0;collections service;0.5995239019393921;0;collections service;0.5559194087982178;0;public social service;0.451355516910553;0;utility company;0.4671567678451538;0;loans agency;0.49767881631851196;0;credit union;0.43120184540748596;0;credit union;0.4807741641998291;0;bank;0.5982229709625244;0;check cashing service;0.563849687576294;0;collections service;0.5529606342315674;0;check cashing service;0.45214688777923584;0;bank;0.4681140184402466;0
city;The largest urban settlement or settlements within the territory.;place > populated settlements urban > city;landmarks outdoors > states municipalities > city;city;village;0.6214002370834351;0;village;0.44358205795288086;0;city;0.32785579562187195;1;city;0.4944920837879181;1;city;0.5933842658996582;1;housing development;0.41325247287750244;0;village;0.45112845301628113;0;city;0.48244208097457886;1;city;0.7182149887084961;1;town;0.5746889114379883;0;city;0.46257340908050537;1;town;0.651049017906189;0;city;0.734350860118866;1;city;0.5229411125183105;1;town;0.585112452507019;0;town;0.6305986642837524;0
engineer;An office for an engineer or group of engineers.;office > engineer;business professional services > engineer;engineer;engineer;0.6514178514480591;1;engineer;0.4993508458137512;1;engineer;0.6418503522872925;1;engineer;0.5787645578384399;1;engineer;0.6328218579292297;1;engineer;0.5908662676811218;1;engineer;0.5773720741271973;1;engineer;0.6046053171157837;1;human resources agency;0.5402367115020752;0;engineer;0.46997523307800293;1;engineer;0.5352398753166199;1;engineer;0.5577455759048462;1;engineer;0.5937981605529785;1;coworking space;0.47776105999946594;0;engineer;0.5510198473930359;1;engineer;0.5832638740539551;1
chamber;Seat of a professional chamber, such as bar associations or chambers of commerce.;office > chamber;business professional services > office;office;ballroom;0.5973211526870728;0;ballroom;0.6032137870788574;0;meeting room;0.5686341524124146;0;conference room;0.647906482219696;0;meeting room;0.6109435558319092;0;meeting room;0.6163843870162964;0;ballroom;0.5733210444450378;0;meeting room;0.6168317794799805;0;corporate coffee shop;0.5845790505409241;0;corporate coffee shop;0.5363607406616211;0;law office;0.5805655121803284;0;meeting room;0.6997648477554321;0;meeting room;0.6476760506629944;0;meeting room;0.5605658292770386;0;meeting room;0.5396784543991089;0;corporate cafeteria;0.5835850238800049;0
water point;Place where you can get large amounts of drinking water;amenity > facilities > water point;business professional services > water treatment service;water treatment service;bathing area;0.531209409236908;0;beer garden;0.505145251750946;0;water park;0.5659055113792419;0;water park;0.5616199374198914;0;fountain;0.5962474942207336;0;water treatment service;0.5782502293586731;1;water park;0.5943474173545837;0;cafeteria;0.5054584741592407;0;bathing area;0.5465062260627747;0;water treatment service;0.52473384141922;1;water park;0.5752331018447876;0;reservoir;0.6038256883621216;0;reservoir;0.6486509442329407;0;water park;0.5767775177955627;0;water park;0.6339766383171082;0;water park;0.5170804262161255;0
internet cafe;A place whose principal role is providing internet services to the public.;amenity > others > internet cafe;arts entertainment > internet cafe;internet cafe;internet cafe;0.6217725276947021;1;internet cafe;0.6214780807495117;1;internet cafe;0.6576000452041626;1;internet cafe;0.6503918170928955;1;internet cafe;0.5613905191421509;1;internet cafe;0.5855972766876221;1;corporate amenity;0.6249746680259705;0;internet cafe;0.6171218156814575;1;internet cafe;0.6405482292175293;1;internet cafe;0.6743924617767334;1;internet cafe;0.7590302228927612;1;internet cafe;0.7571700215339661;1;internet cafe;0.6413552165031433;1;internet cafe;0.6370135545730591;1;corporate amenity;0.644368052482605;0;internet cafe;0.6923641562461853;1
dormitory;A shared building intended for college/university students (not a share room for multiple occupants as implied by the term in British English). Alternatively, use building=residential plus residential=university and loose the information that it is for students.;building > accommodation > dormitory;community government > education > college university > college residence hall;college residence hall;apartment condo;0.553338885307312;0;college residence hall;0.4456760287284851;1;boarding house;0.43276888132095337;0;cabin;0.4851365387439728;0;college residence hall;0.5887219309806824;1;residential building;0.49461185932159424;0;apartment condo;0.41238826513290405;0;college residence hall;0.4738285541534424;1;apartment condo;0.5423840880393982;0;college residence hall;0.5391151905059814;1;college residence hall;0.5274670124053955;1;college residence hall;0.6404967904090881;1;college residence hall;0.6239744424819946;1;college residence hall;0.5989059209823608;1;college residence hall;0.4936966001987457;1;college residence hall;0.6007860898971558;1
stream;A naturally-forming waterway that is too narrow to be classed as a river.;waterway > natural watercourses > stream;landmarks outdoors > river;river;river;0.617558479309082;1;river;0.4662921726703644;1;river;0.49409955739974976;1;river;0.5389573574066162;1;river;0.597504734992981;1;river;0.5252183675765991;1;river;0.5502033233642578;1;river;0.5045974850654602;1;river;0.7283833026885986;1;river;0.6287312507629395;1;river;0.6493382453918457;1;river;0.600627064704895;1;river;0.7485155463218689;1;river;0.7377505302429199;1;river;0.6673619747161865;1;river;0.6648409366607666;1
prison;A prison or jail where people are incarcerated before trial or after conviction;amenity > public service > prison;community government > prison;prison;prison;0.606368362903595;1;prison;0.5411624908447266;1;prison;0.5468629598617554;1;prison;0.6131018400192261;1;prison;0.6015570163726807;1;prison;0.5911811590194702;1;prison;0.5742210149765015;1;prison;0.6346341967582703;1;prison;0.627032458782196;1;prison;0.6435748338699341;1;prison;0.595002293586731;1;prison;0.6681181192398071;1;prison;0.6587113738059998;1;prison;0.5983654856681824;1;prison;0.5842059850692749;1;prison;0.6902519464492798;1
cabin;A cabin is a small, roughly built house usually with a wood exterior and typically found in rural areas.;building > accommodation > cabin;travel transportation > lodging > cabin;cabin;home private;0.5258809924125671;0;cabin;0.5447820425033569;1;cabin;0.622765302658081;1;cabin;0.5599415302276611;1;cabin;0.5915031433105469;1;cabin;0.5788052678108215;1;cabin;0.5737643837928772;1;cabin;0.5402309894561768;1;cabin;0.6837466359138489;1;cabin;0.6789212226867676;1;cabin;0.7768511772155762;1;cabin;0.7387497425079346;1;cabin;0.8072791695594788;1;cabin;0.7738442420959473;1;cabin;0.6580715775489807;1;cabin;0.7280691862106323;1
newspaper;An office of a newspaper;office > newspaper;business professional services > office;office;newsagent;0.5318118333816528;0;newsstand;0.537930965423584;0;newsagent;0.6007193326950073;0;newsstand;0.6632471084594727;0;paper supplier;0.6060039401054382;0;paper supplier;0.5352962613105774;0;paper supplier;0.5882790684700012;0;newsstand;0.564315676689148;0;newsstand;0.6162004470825195;0;newsstand;0.5975801944732666;0;newsstand;0.6364220380783081;0;newsagent;0.6072685122489929;0;newsagent;0.5655255913734436;0;newsstand;0.6537731885910034;0;paper supplier;0.5246471166610718;0;newsstand;0.5980295538902283;0
bar;"Bar is a purpose-built commercial establishment that sells alcoholic drinks to be consumed on the premises. They are characterised by a noisy and vibrant atmosphere, similar to a party and usually don't sell food. See also the description of the tags amenity=pub;bar;restaurant for a distinction between these.";amenity > sustenance > bar;dining drinking > bar;bar;sake bar;0.6185541152954102;0;rooftop bar;0.5472309589385986;0;speakeasy;0.4633761942386627;0;lounge;0.6586778163909912;0;german popup restaurant;0.6056872606277466;0;pub;0.5629974603652954;0;beach bar;0.5611407160758972;0;lounge;0.5665951371192932;0;bar;0.6346855759620667;1;pub;0.5906081795692444;0;bar;0.5582998991012573;1;pub;0.7015965580940247;0;bar;0.6843578815460205;1;bar;0.6570590734481812;1;pub;0.6083373427391052;0;pub;0.6080864667892456;0
public bookcase;A street furniture containing books. Take one or leave one.;amenity > entertainment arts culture > public bookcase;retail > bookstore;bookstore;escape room;0.6023126840591431;0;used bookstore;0.5415657758712769;0;street art;0.5724565982818604;0;public art;0.5776602625846863;0;escape room;0.5802134871482849;0;used bookstore;0.5364601612091064;0;bookstore;0.6027294993400574;1;used bookstore;0.5754135251045227;0;furniture home store;0.5353395938873291;0;bookstore;0.5495930910110474;1;art gallery;0.5802930593490601;0;art gallery;0.6408194899559021;0;art gallery;0.5830320715904236;0;art gallery;0.5420656800270081;0;bookstore;0.6279857158660889;1;used bookstore;0.5645344257354736;0
outbuilding;A less important building near to and on the same piece of land as a larger building.;building > buildings > outbuilding;community government;community government;home private;0.5157055258750916;0;structure;0.39604997634887695;0;structure;0.47089457511901855;0;structure;0.5071015357971191;0;home private;0.48379239439964294;0;home private;0.49280112981796265;0;home private;0.5251814126968384;0;structure;0.3870495557785034;0;structure;0.6190239787101746;0;structure;0.5252645015716553;0;structure;0.5838614106178284;0;structure;0.5433604717254639;0;town;0.5253008604049683;0;apartment condo;0.5170184373855591;0;apartment condo;0.5582602024078369;0;structure;0.45377057790756226;0
border control;A control point at an international border between two countries.;barrier > access control highways > border control;travel transportation > border crossing;border crossing;border crossing;0.6307685375213623;1;border crossing;0.6075714826583862;1;border crossing;0.546931266784668;1;border crossing;0.5786056518554688;1;border crossing;0.6620250940322876;1;border crossing;0.6492782235145569;1;border crossing;0.6509403586387634;1;border crossing;0.5953602194786072;1;country;0.6032510995864868;0;border crossing;0.5787312984466553;1;border crossing;0.5124845504760742;1;border crossing;0.6254860758781433;1;border crossing;0.6607035398483276;1;border crossing;0.6680833697319031;1;border crossing;0.6227326989173889;1;border crossing;0.583417534828186;1
shieling;An abandoned mountain pasture;historic > shieling;landmarks outdoors;landmarks outdoors;farm;0.46393802762031555;0;farm;0.5120053887367249;0;farm;0.5294371843338013;0;farm;0.5365282297134399;0;mountain hut;0.5958019495010376;0;mountain hut;0.5646068453788757;0;mountain hut;0.528973400592804;0;farm;0.5340355634689331;0;national park;0.4686190187931061;0;farm;0.5452139973640442;0;hill;0.5231735110282898;0;farm;0.5177659392356873;0;hill;0.6328865885734558;0;hill;0.630698561668396;0;farm;0.6225636601448059;0;farm;0.5664169192314148;0
phone;Emergency telephone;emergency > structure > phone;health medicine > emergency service;emergency service;emergency room;0.4963620901107788;0;emergency service;0.500673770904541;1;telecommunication service;0.40980225801467896;0;emergency room;0.5171667337417603;0;emergency room;0.551142156124115;0;telecommunication service;0.4789854884147644;0;ambulance service;0.4113427400588989;0;emergency service;0.45890355110168457;1;emergency service;0.4824715852737427;1;emergency room;0.4542490541934967;0;emergency service;0.4927436113357544;1;emergency room;0.5289612412452698;0;emergency room;0.5232267379760742;0;telecommunication service;0.4752272069454193;0;rescue service;0.3919490575790405;0;rescue service;0.4320565462112427;0
heliport;A special aerodrome built for helicopters.;aeroway > heliport;travel transportation > transport hub > heliport;heliport;airfield;0.4750494956970215;0;heliport;0.5535774230957031;1;heliport;0.44373390078544617;1;plane;0.5135506987571716;0;heliport;0.5952668190002441;1;plane;0.4416320025920868;0;heliport;0.5361526012420654;1;heliport;0.5205420255661011;1;heliport;0.7899659872055054;1;heliport;0.7343195676803589;1;heliport;0.6302576661109924;1;heliport;0.7787833213806152;1;heliport;0.8611041903495789;1;heliport;0.8037989735603333;1;heliport;0.8518694639205933;1;heliport;0.737604022026062;1
retail;"A building primarily used for selling goods that are sold to the public; use shop=* to identify the sort of goods sold or an appropriate amenity=* (pub, cafe, restaurant, etc.). Consider use landuse=retail for the surrounding area.";building > commercial > retail;retail;retail;outdoor supply store;0.5543596744537354;0;kuruyemisci shop;0.5408934950828552;0;market;0.5208721160888672;0;shopping plaza;0.5857799649238586;0;outdoor supply store;0.6330579519271851;0;market;0.5840038061141968;0;miscellaneous store;0.4991289973258972;0;shopping plaza;0.6145573854446411;0;industrial estate;0.5590150356292725;0;shopping mall;0.5852878093719482;0;shopping mall;0.5917463302612305;0;shopping mall;0.6380726099014282;0;shopping mall;0.5837170481681824;0;shopping mall;0.5780535936355591;0;lighting store;0.5788341164588928;0;grocery store;0.6416088342666626;0
kitchen;"A shop where you can plan and buy your kitchen. (Sometimes called ""kitchen studio"" and the like, but plain kitchen is the most frequently used tag so far.)";shop > furniture interior > kitchen;retail > furniture home store > kitchen supply store;kitchen supply store;kitchen supply store;0.6606889367103577;1;kitchen supply store;0.5167034268379211;1;kitchen supply store;0.6081695556640625;1;furniture home store;0.5633032321929932;0;kitchen supply store;0.6369996070861816;1;kitchen supply store;0.6733447313308716;1;kitchen supply store;0.6789389848709106;1;kitchen supply store;0.6000756025314331;1;kitchen supply store;0.6672041416168213;1;interior designer;0.5379409790039062;0;housewares store;0.6062392592430115;0;interior designer;0.5794185996055603;0;kitchen supply store;0.6279528737068176;1;kitchen supply store;0.6497313976287842;1;kitchen supply store;0.6618199348449707;1;kitchen supply store;0.6027464866638184;1
collector;A shop for different collector's items like stamps, coins, action figures, etc.;shop > art music hobbies > collector;retail > hobby store;hobby store;arts crafts store;0.6616026759147644;0;arts crafts store;0.5397567749023438;0;hobby store;0.6093026995658875;1;classic antique car dealership;0.5879248380661011;0;hobby store;0.5702619552612305;1;hobby store;0.5762436389923096;1;hobby store;0.5591880679130554;1;souvenir store;0.5327398777008057;0;hobby store;0.7319126725196838;1;hobby store;0.5909457206726074;1;antique store;0.6671682596206665;0;souvenir store;0.6144272089004517;0;record store;0.6582204103469849;0;hobby store;0.6295360922813416;1;hobby store;0.654589831829071;1;souvenir store;0.620457649230957;0
catenary mast;A pole supporting the overhead wires used to supply electricity to vehicles equipped with a pantograph such as trams and trains.;power > catenary mast;travel transportation;travel transportation;electric vehicle charging station;0.48386168479919434;0;tram station;0.4364616274833679;0;tram station;0.45229461789131165;0;rail station;0.5317739248275757;0;tram station;0.5941652059555054;0;cable car;0.4970906972885132;0;cable car;0.5213918685913086;0;electric vehicle charging station;0.48819851875305176;0;tram station;0.5515060424804688;0;tram station;0.5200807452201843;0;cable car;0.4878125786781311;0;tram station;0.5658935308456421;0;tram station;0.6856091022491455;0;tram station;0.5118411183357239;0;train;0.5334283113479614;0;tram station;0.4890061020851135;0
jeweller;A place where necklaces, rings, brooches, earrings and bracelets and other personal adornments are created or repaired.;craft > jeweller;business professional services > creative service;creative service;jewelry store;0.48741763830184937;0;jewelry store;0.5438263416290283;0;arts crafts store;0.5180916786193848;0;jewelry store;0.5983481407165527;0;jewelry store;0.5938360691070557;0;jewelry store;0.5405246615409851;0;jewelry store;0.47025609016418457;0;jewelry store;0.5264925956726074;0;jewelry store;0.69891357421875;0;jewelry store;0.651555597782135;0;jewelry store;0.6499475836753845;0;jewelry store;0.6434252262115479;0;jewelry store;0.7029716968536377;0;jewelry store;0.6926548480987549;0;jewelry store;0.6057870984077454;0;jewelry store;0.6229879260063171;0
engraver;A workplace or office of an engraver.;craft > engraver;business professional services > creative service;creative service;art studio;0.5752400755882263;0;office building;0.4845532476902008;0;office supply store;0.5180213451385498;0;arts crafts store;0.6065083742141724;0;art studio;0.6230875253677368;0;auto workshop;0.5087493062019348;0;art studio;0.6029391288757324;0;arts crafts store;0.5108447074890137;0;art studio;0.5981309413909912;0;stationery store;0.5255757570266724;0;machine shop;0.5245532989501953;0;art studio;0.5904595255851746;0;art studio;0.618546724319458;0;office supply store;0.5064131617546082;0;stationery store;0.6590616703033447;0;stationery store;0.5587242245674133;0
chapel;A building that was built as a chapel. Used in conjunction with amenity=place_of_worship, religion=*, denomination=* and landuse=religious for the chapel grounds where it is in current use.;building > religious > chapel;community government > spiritual center;spiritual center;shrine;0.5712867975234985;0;temple;0.4842020869255066;0;residential building;0.4933030605316162;0;temple;0.6363074779510498;0;church;0.6156536340713501;0;residential building;0.5963245630264282;0;mosque;0.5087264180183411;0;mosque;0.5530242323875427;0;church;0.6683083772659302;0;church;0.6012156009674072;0;kingdom hall;0.6214159727096558;0;church;0.7254984378814697;0;church;0.7288475632667542;0;kingdom hall;0.688965380191803;0;church;0.6418895721435547;0;church;0.622184693813324;0
camp site;An area where people can camp overnight using tents, camper vans, or caravans.;tourism > camp site;landmarks outdoors > campground;campground;campground;0.6062634587287903;1;rv park;0.5238860249519348;0;campground;0.5034379959106445;1;rv park;0.5964236855506897;0;rv park;0.6390172839164734;0;hostel;0.5492120385169983;0;rv park;0.5326358079910278;0;campground;0.5218712687492371;1;campground;0.7708317041397095;1;campground;0.6078247427940369;1;campground;0.6470463275909424;1;campground;0.7170005440711975;1;rv park;0.677592933177948;0;rv park;0.619725227355957;0;campground;0.6217122077941895;1;campground;0.634975790977478;1
roof;A structure that consists of a roof with open sides, such as a rain shelter, and also gas stations;building > buildings > roof;community government;community government;roof deck;0.6120913028717041;0;roof deck;0.4405905604362488;0;residential building;0.5239040851593018;0;residential building;0.5165679454803467;0;roof deck;0.6014759540557861;0;residential building;0.49922236800193787;0;roof deck;0.4898984432220459;0;roof deck;0.46078941226005554;0;roof deck;0.6474242210388184;0;roof deck;0.48407942056655884;0;roof deck;0.586007833480835;0;rooftop bar;0.6012002229690552;0;picnic shelter;0.6194944977760315;0;roofer;0.5196171998977661;0;roof deck;0.6221386194229126;0;roof deck;0.5245231986045837;0
dam;A barrier built across a river or stream to block and regulate the flow of the river.;waterway > barriers waterways > dam;landmarks outdoors > dam;dam;dam;0.5003969669342041;1;river;0.396412193775177;0;river;0.43453139066696167;0;river;0.42418399453163147;0;dam;0.5980057716369629;1;dam;0.5492121577262878;1;dam;0.47491681575775146;1;dam;0.4115150272846222;1;dam;0.6891419887542725;1;dam;0.5949693322181702;1;dam;0.6485213041305542;1;dam;0.65301114320755;1;dam;0.8107993602752686;1;dam;0.7902653813362122;1;dam;0.6806628704071045;1;dam;0.6477452516555786;1
pawnbroker;A pawnbroker (or pawnshop) is an individual or business that offers secured loans to people. See also shop=second_hand;shop > others > pawnbroker;retail > pawn shop;pawn shop;pawn shop;0.7490390539169312;1;pawn shop;0.6887804269790649;1;pawn shop;0.6544857025146484;1;pawn shop;0.5670014023780823;1;pawn shop;0.6279475688934326;1;pawn shop;0.5956570506095886;1;pawn shop;0.6878207921981812;1;pawn shop;0.6776205897331238;1;pawn shop;0.8028024435043335;1;pawn shop;0.7844579815864563;1;pawn shop;0.7704159617424011;1;pawn shop;0.7381965517997742;1;pawn shop;0.7436812520027161;1;pawn shop;0.7394593954086304;1;pawn shop;0.7489954233169556;1;pawn shop;0.7975997924804688;1
radiotechnics;Shop focused on selling electronic components, electrical products, radio measuring devices, supplies for radio and electronics.;shop > electronics > radiotechnics;retail > computers electronics retail > electronics store;electronics store;scientific equipment supplier;0.561862587928772;0;computers electronics retail;0.5398923754692078;0;electronics store;0.5949805974960327;1;electronics store;0.6783319711685181;1;electrical equipment supplier;0.6148866415023804;0;electronics store;0.5175094604492188;1;electronics store;0.6262019872665405;1;electronics store;0.6087669134140015;1;electronics store;0.6185187101364136;1;electronics store;0.624208390712738;1;electronics store;0.6307344436645508;1;computers electronics retail;0.6991199851036072;0;electrical equipment supplier;0.6520742177963257;0;radio station;0.5452618598937988;0;electronics store;0.6352492570877075;1;electronics store;0.6506091356277466;1
church;A church with a historical value.;historic > church;community government > spiritual center > church;church;church;0.6169670820236206;1;historic protected site;0.47304782271385193;0;historic protected site;0.47981640696525574;0;church;0.40199515223503113;1;church;0.5602554082870483;1;palace;0.4964193105697632;0;church;0.5690785050392151;1;church;0.49646103382110596;1;church;0.628668487071991;1;historic protected site;0.5373087525367737;0;church;0.5279480218887329;1;church;0.5111886262893677;1;church;0.5876381397247314;1;castle;0.5664511919021606;0;church;0.5698308348655701;1;church;0.5144698619842529;1
outpost;Shop primarily used to pick-up items ordered online.;shop > others > outpost;retail;retail;retail;0.5452671051025391;1;office supply store;0.5903235673904419;0;pawn shop;0.6067628860473633;0;miscellaneous store;0.4903107285499573;0;popup store;0.5419938564300537;0;miscellaneous store;0.5607186555862427;0;dutyfree store;0.4804137349128723;0;miscellaneous store;0.5833650231361389;0;marketplace;0.5259798765182495;0;packaging supply store;0.5751596093177795;0;warehouse wholesale store;0.5500952005386353;0;market;0.5195143222808838;0;miscellaneous store;0.5451143383979797;0;market;0.5834764242172241;0;outlet store;0.4509328305721283;0;convenience store;0.5888221263885498;0
creamery;A creamery is an industrial building where butter and sometimes cheese or ice-cream were made from milk. For rural communities, it also served as a social gathering point.;historic > creamery;landmarks outdoors > historic protected site;historic protected site;street food gathering;0.5585516691207886;0;ice cream parlor;0.5526882410049438;0;dessert shop;0.46890369057655334;0;pastry shop;0.5517399907112122;0;ice cream parlor;0.5685945749282837;0;ice cream parlor;0.5087026357650757;0;ice cream parlor;0.5453194379806519;0;ice cream parlor;0.5780566930770874;0;dairy store;0.5535743236541748;0;ice cream parlor;0.49608463048934937;0;dairy store;0.4795159697532654;0;ice cream parlor;0.6049289703369141;0;ice cream parlor;0.5552192330360413;0;dairy store;0.5612265467643738;0;dairy store;0.5657190084457397;0;ice cream parlor;0.5278842449188232;0
borough;A part in a larger city grouped into administrative unit.;place > populated settlements urban > borough;landmarks outdoors > states municipalities > neighborhood;neighborhood;village;0.6139712333679199;0;apartment condo;0.40711647272109985;0;housing development;0.3513282537460327;0;capitol building;0.5442495942115784;0;housing development;0.5900623202323914;0;housing authority;0.4555566906929016;0;housing authority;0.5050673484802246;0;apartment condo;0.49700605869293213;0;town;0.7364273071289062;0;town;0.4879671335220337;0;apartment condo;0.4596382975578308;0;town;0.6609827876091003;0;town;0.6077136993408203;0;town hall;0.5050448775291443;0;town;0.5848032236099243;0;town;0.5893808603286743;0
fuel;A place to get fuel for boats;waterway > features waterways > fuel;travel transportation > fuel station;fuel station;harbor marina;0.5690140724182129;0;boat ferry;0.5031026005744934;0;canal;0.5747641324996948;0;boat launch;0.6224741339683533;0;boat launch;0.6233008503913879;0;river;0.5665077567100525;0;boat rental;0.5086735486984253;0;river;0.5362808108329773;0;canal;0.6909090280532837;0;canal;0.594426691532135;0;canal;0.6541403532028198;0;boat launch;0.6757423877716064;0;boat launch;0.6514313220977783;0;canal;0.6602785587310791;0;canal;0.6054060459136963;0;boat ferry;0.6305346488952637;0
airfield;A place where military planes take off and land.;military > airfield;community government > government building > military > military base;military base;airfield;0.5559951066970825;0;airfield;0.5331031084060669;0;airfield;0.42691317200660706;0;military base;0.4863145053386688;1;airfield;0.6029682755470276;0;airfield;0.42365753650665283;0;airfield;0.47248679399490356;0;airfield;0.48600849509239197;0;airfield;0.6392724514007568;0;airfield;0.5482490658760071;0;airfield;0.5442532300949097;0;airfield;0.620089590549469;0;airfield;0.680469274520874;0;airfield;0.5780975222587585;0;airfield;0.5544998645782471;0;airfield;0.6017216444015503;0
services;A service station to get food and eat something, often found at motorways;highway > highway features > services;travel transportation > rest area;rest area;food truck;0.5417758226394653;0;food beverage service;0.47853562235832214;0;public transportation;0.5364601612091064;0;road;0.5649257302284241;0;airport food court;0.5987913608551025;0;food truck;0.5543882250785828;0;airport food court;0.5438042283058167;0;food truck;0.4764989912509918;0;rest area;0.5783119201660156;1;rest area;0.6021795272827148;1;rest area;0.5696205496788025;1;rest area;0.674519419670105;1;rest area;0.7109862565994263;1;food truck;0.6325817704200745;0;rest area;0.5934280157089233;1;rest area;0.6102771162986755;1
dock;An enclosed area for ships or boats within which the height of the water can be managed, or a dry dock.;waterway > facilities > dock;landmarks outdoors > harbor marina;harbor marina;harbor marina;0.6510752439498901;1;boat launch;0.41905462741851807;0;marine terminal;0.5073248744010925;0;water park;0.545677900314331;0;harbor marina;0.6012057065963745;1;boat launch;0.5018225908279419;0;canoe kayak rental;0.421832412481308;0;harbor marina;0.518693745136261;1;harbor marina;0.7562336921691895;1;pier;0.591788113117218;0;pier;0.6602634191513062;0;pier;0.7122416496276855;0;harbor marina;0.6919882893562317;1;pier;0.7199843525886536;0;pier;0.6544199585914612;0;pier;0.6569221019744873;0
spring;A place where ground water flows naturally from the ground;natural > water related > spring;landmarks outdoors;landmarks outdoors;hot spring;0.5788466334342957;0;hot spring;0.41441893577575684;0;reservoir;0.4246728718280792;0;hot spring;0.4395780563354492;0;fountain;0.5775064826011658;0;fountain;0.49717381596565247;0;hot spring;0.49995675683021545;0;fountain;0.38598161935806274;0;hot spring;0.747177243232727;0;hot spring;0.5910722613334656;0;hot spring;0.6362051367759705;0;waterfall;0.5247843265533447;0;hot spring;0.6464971303939819;0;waterfall;0.6447539925575256;0;hot spring;0.6176713705062866;0;river;0.5783385038375854;0
insulation;A workplace or office of a person who does thermal insulation in buildings.;craft > insulation;business professional services > home improvement service;home improvement service;heating ventilating air conditioning contractor;0.5985552072525024;0;office building;0.46509426832199097;0;heating ventilating air conditioning contractor;0.5175222754478455;0;heating ventilating air conditioning contractor;0.4774022102355957;0;heating ventilating air conditioning contractor;0.6128373742103577;0;heating ventilating air conditioning contractor;0.6265631318092346;0;heating ventilating air conditioning contractor;0.6019876599311829;0;heating ventilating air conditioning contractor;0.47694510221481323;0;heating ventilating air conditioning contractor;0.5620166659355164;0;sauna;0.4931377172470093;0;heating ventilating air conditioning contractor;0.45828166604042053;0;coworking space;0.493058443069458;0;storage facility;0.5314815044403076;0;heating ventilating air conditioning contractor;0.5865200161933899;0;heating ventilating air conditioning contractor;0.5628474354743958;0;sauna;0.5323038101196289;0
